ton,dist,cost
11,300.9164331,45
5,62.72319483,18
25,92.94445537,32
18,300.5145224,48
5,21.15888422,13
5,179.1451651,24
14,53.30934636,16
5,223.5310229,44
5,28.1950054,14
5,66.7096256,18
5,66.7096256,18
5,66.7096256,12
5,223.5310229,44
5,26.95214304,13
25,263.6840693,53
25,131.8436319,32
5,307.4891574,28
11,87.38222291,23
18,74.93748246,20
11,169.2394696,30
25,70.17542456,23
25,48.14426338,23
11,272.3707218,38
25,128.7768064,26
25,59.8631394,28
11,57.57743813,18
22,263.6840693,53
18,130.5521047,48
11,67.94247398,16
25,83.73758084,32
11,169.0947025,30
11,294.334842,41
11,114.2155231,33
25,138.1496078,37
14,130.5521047,48
5,211.4492226,20
5,211.4492226,20
11,38.76137685,13
18,83.07793195,23
11,87.45303902,23
11,94.49535741,21
25,223.4149162,52
11,75.69079288,21
11,83.07793195,21
11,67.61245225,21
25,223.4149162,52
11,269.8509591,43
18,71.88652133,21
5,81.55483616,15
11,161.1545844,23
5,310.4141304,45
5,202.8712511,22
5,122.773886,15
11,181.3859214,21
11,175.6690515,35
25,58.7506468,25
14,178.5048951,52
11,175.3961606,35
25,47.57322533,17
5,127.1073717,21
4,41.01031734,7
1,14.73706514,2.5
5,129.1070282,17
25,132.1287313,32
25,244.7794658,56
1,137.1117046,15
25,299.1536794,57
25,284.9169862,58
11,282.6005258,45
25,113.695582,29
25,314.2879531,57
25,100.1898703,28
14,120.5450976,28
5,282.6005258,45
25,69.35685852,26
11,65.40466854,16
25,70.93203295,27
25,74.96489199,30
18,318.5973852,65
18,169.1150958,38
18,4.385519088,18
5,318.9877522,45
5,87.10228286,22
11,249.8761385,36
5,265.5232229,40
25,22.28517409,15
5,265.5232229,40
11,110.6821971,26
11,318.9877522,45
11,87.10228286,22
25,53.49350158,27
5,181.0520895,14
5,181.0520895,14
25,227.8412606,45
11,300.9164331,45
11,200.1637192,31
14,46.09755178,16
11,118.9374108,23
11,39.70797937,15
25,283.1978054,35
5,173.1381811,23
11,202.8712511,22
5,16.80235443,6
25,29.02798802,21
11,96.25188571,17
16,347.7666702,48
25,26.30004267,20
18,39.5867715,18
5,169.8167989,24
5,18.96041943,9
25,75.76959393,40
1,32.40027378,4
14,154.0904962,30
25,75.76959393,40
11,33.43663792,12
18,133.9001036,45
5,60.95264627,13
11,33.43663792,10
25,92.33565123,29
25,13.03352858,16
18,60.56152839,21
16,103.3524923,30
18,62.10838607,23
25,97.07104642,27
11,54.5977287,18
14,148.4762904,40
25,273.1794196,50
25,176.0552209,34
18,340.0953686,54
18,108.9103082,20
25,94.11579844,36
11,77.50690424,19
18,66.70582717,20
14,55.13236489,19
18,132.1457356,26
18,90.4918087,22
11,80.65287963,15
11,69.51492259,14
11,95.84315503,16
25,135.807339,31
11,80.65287963,15
11,37.3078711,10
11,118.4728697,30
25,138.1263548,35
14,37.59289194,17
25,55.19806543,26
18,87.48989407,24
18,205.0430616,38
11,47.6830237,18
5,22.70289574,11
11,167.6280352,30
25,82.26562325,30
25,138.6843831,36
11,103.7274252,19
25,88.56624977,34
25,164.6911777,40
18,83.5456021,28
11,73.34184255,20
11,166.4664679,32
25,220.5721511,42
25,214.4311883,47
5,58.70473443,15
18,105.8789913,28
11,241.6125761,35
25,74.4494392,35
25,111.4063848,28
11,110.477634,19
11,110.477634,19
14,109.932923,30
14,101.3016954,27
5,113.0461832,28
18,79.71276706,27
14,295.7061088,60
25,242.9185161,57
25,111.4063848,28
18,295.7061088,60
14,227.0230042,38
5,227.81058,35
14,81.82197586,28
22,259.8378112,46
14,218.6354646,45
14,110.4751588,26
25,116.423287,32
25,206.937318,50
11,178.1329949,24
25,37.99507267,20
18,97.67428829,24
25,280.3298864,50
11,238.1942127,42
18,238.1942127,45
14,238.1942127,45
25,192.8600682,43
25,174.4339066,52
5,174.8064278,17
11,160.2489599,18
11,219.0443535,28
18,311.2452801,45
11,197.5127665,34
14,238.1942127,50
25,271.3101851,68
25,242.9185161,57
25,126.7821952,46
11,68.15496963,22
11,58.53935809,15
11,162.7935348,20
18,23.50910176,15
11,92.72588201,22
25,126.7821952,46
14,88.96918198,28
25,109.8041177,28
11,269.0625313,16
11,56.50652756,20
18,244.1497156,48
11,219.0443535,38
25,126.7821952,46
18,377.6398139,55
11,36.22815747,11
25,283.8669456,63
18,269.6256597,48
22,92.95535132,38
25,264.2135786,52
25,289.2496987,55
11,20.11491565,11
18,111.495866,32
25,126.7821952,46
25,205.6711528,40
14,137.302195,31
14,103.1535005,25
18,24.83686216,14
14,80.11361563,27
11,188.68483,24
14,179.6694886,34
25,129.3286806,44
11,29.58512836,11
18,94.11705712,35
25,332.7875882,58
11,36.87252393,14
25,208.2094138,56
11,231.5122206,27
5,78.2942044,17
18,139.1068994,17
11,150.4102967,20
5,244.1711355,33
5,16.29126946,7
5,174.0975645,21
25,7.917510392,16
25,289.1707076,64
25,78.91216547,33
11,144.6214228,24
14,73.34184255,28
25,208.2094138,56
11,113.805463,16
11,41.15811009,15
25,121.083919,35
25,62.1524502,24
25,234.9036747,45
11,268.5278427,46
22,84.08667298,23
11,5.897407327,10
25,290.159121,60
25,290.4772706,60
11,210.7966266,35
25,335.4288435,54
18,59.45779,25
18,59.45779,25
11,172.4037821,35
25,138.3782009,40
11,88.47624259,21
11,64.52505546,20
25,29.02798802,21
25,272.3598551,58
25,132.5016052,45
25,227.1497754,48
25,78.26241913,23
25,67.62776993,32
11,138.0845332,23
25,208.732595,50
25,67.62776993,32
11,69.1157229,17
25,34.32543495,24
5,145.5324888,15
25,34.56856525,20
25,254.0106411,48
25,79.69758611,32
25,365.9512586,67
11,189.4201661,14
25,166.9931623,34
18,166.9931623,32
11,149.5274648,28
25,127.5665949,40
25,273.2161482,58
5,104.9924944,27
25,99.07824469,30
25,41.07160275,22
25,82.81625093,27
25,23.57177282,18
25,153.6063929,45
14,245.9099874,45
25,91.91421954,31
25,41.52487245,21
25,365.9512586,67
25,127.6658277,40
25,8.571286747,18
18,189.1566649,38
5,251.6419224,43
4,38.98817393,5
18,212.5508684,34
25,83.15074941,29
14,251.6419224,43
11,230.2890507,30
11,251.6419224,43
11,65.50522032,13
16,144.651402,30
11,167.1292789,24
11,99.66329516,27
11,81.68675515,24
18,73.21877358,22
25,91.52975462,28
11,65.65460893,15
11,254.2278561,40
25,96.09803838,37
11,56.06575916,13
11,249.370114,35
18,151.8168939,26
18,81.51914611,26
25,112.847767,2
11,83.12888673,14
11,152.088642,24
25,93.28329561,28
25,96.5616444,20
11,117.0226948,26
11,311.1841718,50
25,245.0341057,63
25,84.35037541,25
25,174.5340442,42
25,29.67302559,22
18,106.7123547,22
18,131.7630054,30
11,35.78832436,15
25,220.9857963,47
11,166.4664679,32
18,172.9477503,50
5,78.56881434,15
25,43.29546679,18
25,83.67580421,32
11,67.94400455,19
11,143.9095069,30
14,41.56157392,18
25,200.6909144,42
25,278.9605681,55
5,47.65787384,10
14,140.5717965,28
18,223.5248474,38
11,85.04028017,18
1,31.80816006,5
5,315.7284034,25
25,70.17542456,23
18,252.2497282,46
18,147.9708922,40
25,295.433026,35
5,259.6624411,27
5,60.66186195,11
5,109.7058677,15
5,35.41986956,12
25,278.9605681,55
5,110.6485036,15
25,28.8859326,24
25,57.03155786,25
25,284.1166436,63
25,231.4283997,43
25,32.25630301,19
11,222.8899486,42
5,187.9124654,35
5,16.56965236,10
5,16.56965236,10
5,171.9476958,32
5,142.716215,32
5,39.57748537,9
5,116.564727,21
25,232.5794037,51
5,114.499331,30
5,56.60779476,14
25,152.1937071,45
25,152.1937071,45
25,152.1937071,45
5,152.1937071,37
11,187.9124654,35
1,21.17684211,4
5,204.8301257,12
5,204.8301257,12
5,173.6194929,9
5,173.6194929,9
5,119.7164315,27
5,136.9801959,24
11,58.15108866,15
25,290.392447,53
25,71.03569613,32
11,113.292482,26
11,17.76747958,8
25,125.8948003,40
5,75.50751302,13
5,133.2954402,28
5,113.0461832,28
5,113.0461832,28
5,128.9622565,24
5,91.42699763,20
25,112.847767,42
5,56.60779476,18
11,56.60779476,18
5,59.49432999,16
11,97.94696627,27
5,59.49432999,16
5,59.49432999,16
11,74.90695214,22
25,238.5067174,51
5,222.8899486,42
5,93.04488231,24
25,125.8948003,40
5,74.90695214,22
5,74.90695214,22
11,74.90695214,22
5,237.9007584,32
5,172.7709185,28
25,283.8669456,65
5,141.3881972,18.5
11,112.9548226,22.5
25,55.64133882,22
5,315.585845,29.5
1,39.52279474,5.8
5,86.08396678,12.5
1,113.2699058,7.5
5,315.585845,26.5
5,68.47205548,12
11,250.0079967,22
4,96.1687088,8
1,141.0761303,8
1,74.37260076,2.5
5,122.9261338,23
1,77.2334801,5
1,63.45938848,6.5
18,63.93202651,20
14,74.70489348,22
25,33.93849108,17
18,141.4127112,30
25,228.9955219,53
11,75.58997816,16
25,115.5707628,39
5,16.56965236,10
11,96.33120818,20
5,178.2637226,17
11,37.52446209,48
22,187.5602364,44
11,85.16698197,17
14,112.6135274,28
18,69.38752069,23
14,85.16698197,19
14,74.70489348,22
18,131.0372674,35
11,105.5556754,30
11,174.084183,28
11,67.88651599,20
18,195.5953862,36
18,147.3070596,26
25,84.6831777,27
11,325.8063185,30
5,95.13311718,26
25,16.12593694,21
5,166.6090633,26
11,12.42159117,18
14,74.90695214,28
18,74.90695214,28
5,166.6090633,26
5,278.7690883,50
5,166.6090633,26
5,166.2251512,26
5,93.04488231,24
11,95.13311718,26
5,307.5369596,38
5,68.62728454,23
18,68.62728454,33
11,68.62728454,27
25,254.5983635,50
25,154.5701334,40
25,260.8614508,57
18,331.7079629,90
25,126.3912614,42
25,249.6914812,52
25,34.1881093,22
5,281.7807208,40
11,292.1552191,45
25,223.5675712,54
11,102.6752735,20
25,56.31131249,12
5,66.4083734,23
5,142.0067029,19
11,308.4224799,47
5,150.4516221,20
1,106.401664,6
25,88.7738815,35
11,291.5158446,35
25,90.32912599,40
11,29.42526317,14.5
25,186.7167572,55
11,164.9649937,34
25,229.8385591,48
11,300.3749926,20
25,27.16072431,26
25,88.80054118,36
14,164.9649937,34
25,90.32912599,40
5,126.3912614,32
11,23.38231203,20
25,273.2505693,53
1,163.5164854,7
5,237.2649494,26
25,69.24313612,22.5
25,114.9581011,31.5
5,197.5150297,34.5
25,127.3086249,34
5,13.62936648,6
5,204.8556739,26.5
5,100.3145727,17
5,129.0150111,11.35
1,33.43038693,4.5
25,66.96196538,24.5
5,64.28794568,13.5
1,43.34627177,2.5
11,76.86506336,19
5,226.6592625,40
11,226.6592625,40
18,51.33543083,26
25,54.14027064,23
11,242.2166413,22
25,54.14027064,23
1,91.99859062,6
5,291.5158446,35
11,133.6390588,28
25,43.22346745,22
18,126.3912614,42
25,231.7504539,50
11,57.95290196,17
25,182.5875782,42
18,347.8064255,56
25,46.99771214,23
5,215.9983907,30
4,120.2730449,10
18,142.1745104,30
18,72.6014201,22
11,259.914258,46
25,110.9838389,37
25,88.4808681,28
18,305.3847172,38
5,48.94031596,15
16,122.9204675,20
11,214.6540756,33
11,51.91683219,17
11,215.8260922,24
18,270.8394552,36
11,132.8389383,30
22,270.8394552,36
25,120.4221551,35
25,227.6028128,42
25,126.3958889,32
18,114.0383092,28
11,103.6469179,20
25,6.397304087,14
18,114.0383092,28
25,90.32912599,40
25,58.84108459,23
18,121.0683056,30
11,132.8389383,30
25,179.2495018,63
22,225.4440237,70
25,254.9504615,62
25,266.7861535,67
25,155.332942,40
18,195.8056426,39
16,112.1457937,25
25,150.4677752,36
5,73.15902136,15
5,142.0109602,29
25,248.9456106,55
25,288.9496774,52
5,281.7807208,40
18,69.93549939,24
18,200.7384012,50
5,237.2649494,25
25,76.45693997,32
11,23.23656256,10
5,90.58172312,18
11,42.8993562,10
25,235.692736,46
25,179.118401,42
11,160.2020817,28
25,96.23448323,30
18,265.2689438,43
25,133.3575216,46
11,160.2020817,28
25,21.82417485,20
22,225.3304949,42
11,231.6458189,45
25,304.6279949,62
22,217.446795,48
25,387.0449074,63
25,155.140684,40
11,282.0880168,40
11,182.1454589,30
11,58.3169508,13
25,51.02815421,23
25,50.27749264,23
11,46.20360546,16
25,51.02815421,23
25,58.94281169,25
25,304.6279949,62
25,226.2655073,50
25,260.3580532,50
25,68.06653843,24
25,50.9711623,27
25,83.57839517,22
25,30.22419875,28
11,98.95604877,28
11,199.7703447,24
14,141.8832406,32
25,21.82417485,54
25,111.7978794,34
18,29.63211872,14
11,202.0609977,22
16,112.1457937,24
11,169.902428,27
25,29.63211872,14
11,95.65493856,17
25,74.64302027,30
11,39.92563602,13
11,46.2907859,10
11,111.1873849,20
14,281.6375419,46
14,227.0230042,38
11,232.3963929,26
11,59.24456244,14
14,259.5344093,43
25,272.438656,65
25,237.7215478,48
25,93.40120663,30
18,140.2226549,30
14,84.39021405,22
25,387.0449074,63
11,93.40120663,30
25,62.66408936,24
18,97.24590589,30
11,48.02867161,10
18,97.24590589,30
11,20.62847787,8
14,110.4751588,26
14,103.1535005,25
5,76.77472838,12
11,208.4740389,24
25,68.27479797,24
11,172.8822858,12
18,196.1614192,40
14,61.47244204,25
18,182.4552037,33
11,197.3306671,22
11,133.4310473,16
18,29.65314129,16
18,29.65314129,16
5,193.1841177,23
18,40.56416537,17
4,83.4877974,8
5,184.1758611,12
5,286.3831443,45
5,290.0940627,35
5,184.1758611,12
25,166.5501916,42
25,200.7384012,55
14,194.4778523,43
25,23.82861329,20
11,243.2202326,26
11,80.3381909,15
14,110.4751588,26
25,23.82861329,20
14,124.0029239,27
18,218.8140065,45
11,132.069327,26
14,106.092754,27
11,18.24851984,8
11,159.0424305,20
25,65.03033348,25
11,94.49585564,16
5,127.5535921,16
25,26.92893642,18
11,156.9928853,29
25,293.9637778,64
11,36.22815747,10
11,14.41391179,8
14,88.96918198,28
14,110.4751588,26
11,18.23378781,8
25,131.0720103,40
18,221.1425522,45
14,103.1535005,25
14,232.3328157,60
22,225.3304949,42
22,225.3304949,42
25,119.2993324,29
14,102.8974393,28
11,134.2465803,28
11,36.87252393,14
14,211.9205837,38
5,127.7378208,21
18,307.1973459,50
11,160.82275,20
5,260.9058374,27
18,232.3328157,60
25,311.7007439,57
11,67.08714569,20
25,331.7556448,37
25,91.63408482,30
25,13.40917183,17
25,41.64840186,20
25,229.3451505,42
25,59.65825983,24
25,152.1937071,53
18,142.9446622,33
5,64.35815427,13
25,32.05813987,30
18,75.15571306,28
25,264.029042,55
25,32.05813987,27
25,290.392447,56
25,93.3144926,26
18,29.65314129,16
25,278.9605681,53
25,77.50544477,24
25,98.00043017,32
14,294.3234818,47
11,78.10855213,23
25,38.28729858,21
25,99.32732241,28
25,238.4527963,52
25,175.3850242,47
25,67.07941897,25
5,166.6090633,26
18,200.9107196,46
5,205.4102836,46
5,200.9107196,46
25,238.8846694,50
14,200.9107196,46
5,200.2140546,42
18,76.77472838,30
25,149.0536121,45
5,206.3483503,30
5,206.3483503,30
5,206.3483503,30
5,69.38505908,25
5,133.2954402,24
18,41.53188555,25
18,65.1979827,25
25,266.9965798,50
5,240.8448193,42
14,240.8448193,42
18,131.7630054,27
11,69.64693272,18
5,69.64693272,18
14,65.1979827,25
25,152.1937071,53
5,25.61892315,15
5,74.90695214,25
25,194.0566386,50
25,87.98950935,30
5,227.8955119,32
11,227.8955119,33
25,216.8702984,55
5,162.7000052,33
18,96.6411638,27
11,74.90695214,25
11,74.90695214,25
11,87.80100719,20
25,154.9913584,40
25,147.1660343,42
25,159.758081,34
25,76.87850122,26
25,90.41705531,30
18,18.07332037,20
11,57.95290196,17
25,26.95143602,19
25,12.30210808,18
5,108.7393417,18
25,126.1087902,36
25,200.9183398,44
25,157.7735354,37
25,322.0965698,63
18,324.1976637,52
25,98.256335,30
11,6.570599201,13
18,82.17608956,27
25,199.942296,46
25,187.0735232,48
25,98.256335,30
25,301.7365512,54
25,39.75860849,22
22,221.3048838,56
25,82.95045316,30
25,73.13425546,28
16,137.0167348,37
25,146.6258975,40
5,279.8815476,16
5,92.72517196,17
25,45.0066258,22
25,68.51672322,28
11,100.7922244,25
11,269.8529776,20
14,135.4380395,32
18,18.96438728,16
11,132.8389383,35
5,279.8815476,16
18,332.5907377,48
25,132.8389383,35
25,263.9462493,51
25,32.57318432,18
25,315.3511987,63
25,208.8760031,52
25,58.34846757,30
25,243.456224,53
25,37.17100608,28
25,54.74423991,29
5,244.2777547,34
25,273.4904862,56
16,122.0347319,30
5,21.34191013,8.5
5,95.52473887,11
25,283.8669456,64
5,159.4061628,10
1,132.2134865,10
5,295.5387914,40
11,217.1940964,38
11,229.5922849,24
25,187.9714468,38
25,260.3580532,50
25,54.89146522,22
25,81.26819782,22
5,171.7906556,22
5,78.57529103,16
5,132.6414088,8
18,131.7630054,30
11,282.7964273,40
25,94.18539874,36
25,263.9462493,50
25,85.19928954,35
11,116.2751813,25
11,260.4384642,45
25,180.4701609,45
25,39.52592349,22
25,43.29546679,18
11,245.0896898,40
25,116.7533552,34
18,198.5111731,42
5,87.1673649,18
18,285.5992905,58
25,117.6948655,37
25,287.6962826,57
25,290.392447,53
11,169.3186307,32
18,283.4917514,50
25,255.791425,67
11,133.9781333,30
11,165.8002337,36
5,204.8556739,35
5,202.0424874,27
1,248.283595,13
4,248.283595,14
25,59.98031744,60
5,29.89433235,12.5
5,129.0150111,11.35
25,95.96760361,30
1,90.92583216,6.5
1,91.4842548,7
25,254.9504615,62
25,139.716511,38
11,283.6572831,43
5,87.80100719,20
1,153.0908814,10
11,87.80100719,20
5,41.19133646,15
5,23.14168963,12
5,23.14168963,12
25,152.1937071,53
5,200.2140546,42
18,211.045683,50
5,41.19133646,15
5,30.61144988,10
5,16.56965236,10
25,152.9266932,37
25,65.56018776,31
5,16.56965236,10
11,69.5045686,27
5,16.56965236,10
5,39.21760478,11
11,206.3483503,31
25,109.6258848,39
5,206.3483503,31
25,97.51915492,30
5,206.3483503,31
18,208.6489763,50
5,61.9933195,11
18,263.9114388,40
18,224.6135428,56
5,80.06831076,24
18,223.1730553,56
25,126.0371183,55
5,66.30665075,14
11,80.06831076,24
5,200.2140546,42
5,200.2140546,42
25,152.1937071,53
11,192.4656757,22
5,40.89387466,9
5,128.1011875,25
11,220.1102079,23
5,166.6090633,26
5,166.6090633,26
5,166.6090633,26
5,166.2251512,26
5,74.90695214,25
25,105.1868948,28
11,74.90695214,25
14,74.90695214,28
18,74.90695214,28
25,168.9843603,42
5,93.04488231,24
14,110.4751588,26
25,39.52592349,22
25,152.9266932,37
1,151.1033605,10
11,121.4771127,20
14,92.42828037,22
25,126.0371183,45
14,84.39021405,24
14,259.5344093,43
22,93.54592673,33
25,189.3092908,47
11,80.18367599,14
11,75.70412725,22
25,323.432741,62
25,271.9974529,53
18,110.9861042,28
25,103.6017283,30
11,102.5734937,20
11,40.89387466,9
11,181.9495905,22
11,36.61100645,14
25,126.0371183,45
25,135.1428418,37
25,27.8652646,50
18,170.3305493,30
18,103.8456059,35
14,227.0230042,38
11,42.8993562,10
11,46.2907859,10
18,182.0913374,50
18,170.3305493,30
25,40.75531002,24
14,61.47244204,25
25,262.1181882,51
25,258.2825962,50
25,58.34846757,30
25,126.3958889,32
11,144.950362,25
25,289.2496987,56
25,213.2990984,50
25,166.5501916,42
25,76.51503651,26
14,124.0029239,27
18,116.1005655,37
11,243.2202326,26
14,211.9205837,38
25,126.0371183,55
11,36.22815747,11
14,281.6375419,46
5,91.53561621,17
11,226.0380463,26
11,86.24321424,16
25,136.2934177,50
11,160.82275,20
18,252.2497282,45
11,115.2013442,18
11,250.2987464,45
11,201.9166059,23
22,18.76213353,20
11,20.62847787,8
25,138.2932156,46
25,199.942296,47
5,244.2777547,34
18,244.1497156,48
25,266.9965798,50
25,64.95488621,29
14,252.2497282,45
18,48.38974406,15
18,77.60244902,28
25,44.15637443,22
18,87.19642285,21
18,209.0548269,45
11,98.61300893,18
5,79.49273616,22
5,76.70303147,17
25,202.9404626,50
25,260.3580532,50
11,202.0032045,30
25,57.55020579,33
